,firstname,lastname,birthmonth,birthday,birthyear,course,phonenumber,gender,carrier
1800,name1801,lastname1801,JUL,22,1998,BS MGT,0918 320 1548,Female,Smart
1801,name1802,lastname1802,JUN,23,1997,BS LM,0917 347 1553,Female,Globe
1802,name1803,lastname1803,APR,9,1998,BS ME,0927 424 6059,Male,Globe
1803,name1804,lastname1804,NOV,6,2000,BS ME,0918 617 9852,Male,Smart
1804,name1805,lastname1805,FEB,7,1997,BS CTM,0917 487 9127,Male,Globe
1805,name1806,lastname1806,APR,26,1998,BS CTM,0917 810 4831,Male,Globe
1806,name1807,lastname1807,FEB,6,1997,BS CTM,0927 630 7509,Male,Globe
1807,name1808,lastname1808,MAR,15,2001,BS CTM,0917 167 1593,Male,Globe
1808,name1809,lastname1809,DEC,11,1998,BS LM,0917 421 6667,Female,Globe
1809,name1810,lastname1810,JUL,20,1997,BS MGT,0917 985 3009,Female,Globe
1810,name1811,lastname1811,MAY,3,1999,BS CTM,0917 466 4919,Male,Globe
1811,name1812,lastname1812,SEP,1,1997,BS CTM,0918 248 8524,Female,Smart
1812,name1813,lastname1813,MAR,28,1999,BS ME,0917 764 8724,Male,Globe
1813,name1814,lastname1814,NOV,24,1998,BS ITE,0917 390 8744,Male,Globe
1814,name1815,lastname1815,AUG,21,1998,BS LM,0927 336 7971,Female,Globe
1815,name1816,lastname1816,NOV,19,1997,BS ME,0917 608 5191,Male,Globe
1816,name1817,lastname1817,MAY,27,2000,BS LM,0917 857 7520,Male,Globe
1817,name1818,lastname1818,AUG,12,1999,BS LM,0927 335 6538,Male,Globe
1818,name1819,lastname1819,JUL,8,1997,BS ITE,0927 503 7973,Female,Globe
1819,name1820,lastname1820,JUN,8,1998,BS LM,0918 138 7589,Female,Smart
1820,name1821,lastname1821,MAY,5,2000,BS ME,0918 688 3340,Female,Smart
1821,name1822,lastname1822,JAN,7,2001,BS LM,0918 603 1124,Male,Smart
1822,name1823,lastname1823,JUN,9,2000,BS MGT,0927 800 2625,Male,Globe
1823,name1824,lastname1824,APR,21,1997,BS CTM,0918 749 9483,Male,Smart
1824,name1825,lastname1825,DEC,16,2000,BS ME,0918 125 9294,Female,Smart
1825,name1826,lastname1826,MAR,12,2001,BS ME,0918 614 3280,Male,Smart
1826,name1827,lastname1827,DEC,16,1997,BS ME,0918 511 9530,Male,Smart
1827,name1828,lastname1828,APR,3,1997,BS MGT,0917 916 9573,Female,Globe
1828,name1829,lastname1829,JUN,15,1999,BS LM,0917 277 2479,Male,Globe
1829,name1830,lastname1830,NOV,15,1999,BS ME,0918 197 5144,Male,Smart
1830,name1831,lastname1831,MAR,8,1999,BS LM,0927 527 3732,Female,Globe
1831,name1832,lastname1832,JUN,8,2001,BS ITE,0917 156 3760,Male,Globe
1832,name1833,lastname1833,APR,18,1999,BS ME,0917 511 2707,Female,Globe
1833,name1834,lastname1834,SEP,9,1999,BS ME,0917 816 7465,Male,Globe
1834,name1835,lastname1835,SEP,3,2000,BS LM,0917 470 1638,Male,Globe
1835,name1836,lastname1836,JUN,24,1999,BS MGT,0917 756 5799,Male,Globe
1836,name1837,lastname1837,JAN,10,1998,BS ITE,0917 454 3754,Male,Globe
1837,name1838,lastname1838,DEC,2,2000,BS CTM,0917 291 7417,Male,Globe
1838,name1839,lastname1839,AUG,8,2000,BS ME,0917 649 8594,Male,Globe
1839,name1840,lastname1840,JUN,24,1999,BS LM,0918 663 4717,Female,Smart
1840,name1841,lastname1841,JUN,14,1999,BS CTM,0918 719 9417,Male,Smart
1841,name1842,lastname1842,MAY,11,1997,BS ME,0918 841 9875,Female,Smart
1842,name1843,lastname1843,JUL,14,1998,BS ME,0917 359 8152,Male,Globe
1843,name1844,lastname1844,FEB,5,1997,BS ITE,0918 281 9072,Male,Smart
1844,name1845,lastname1845,MAR,24,1999,BS LM,0917 461 4220,Male,Globe
1845,name1846,lastname1846,NOV,14,1999,BS MGT,0917 548 9682,Male,Globe
1846,name1847,lastname1847,APR,28,1997,BS ITE,0917 307 2088,Female,Globe
1847,name1848,lastname1848,MAY,28,1997,BS LM,0918 941 3734,Female,Smart
1848,name1849,lastname1849,AUG,11,1998,BS CTM,0917 392 1576,Male,Globe
1849,name1850,lastname1850,JUL,19,1999,BS CTM,0918 834 1480,Male,Smart
1850,name1851,lastname1851,JUL,16,2000,BS ITE,0927 201 4051,Male,Globe
1851,name1852,lastname1852,AUG,27,1999,BS MGT,0927 352 4021,Female,Globe
1852,name1853,lastname1853,JUN,21,1999,BS ME,0927 641 8370,Female,Globe
1853,name1854,lastname1854,APR,15,2000,BS ME,0917 826 2659,Male,Globe
1854,name1855,lastname1855,SEP,21,1999,BS ME,0927 525 7061,Female,Globe
1855,name1856,lastname1856,MAY,1,2001,BS ME,0917 179 1652,Female,Globe
1856,name1857,lastname1857,OCT,11,1997,BS ME,0918 486 8426,Male,Smart
1857,name1858,lastname1858,AUG,11,1998,BS ITE,0917 577 2728,Female,Globe
1858,name1859,lastname1859,NOV,13,1997,BS LM,0917 625 9405,Female,Globe
1859,name1860,lastname1860,AUG,10,1998,BS MGT,0918 644 9525,Female,Smart
1860,name1861,lastname1861,APR,27,1997,BS CTM,0918 369 2095,Female,Smart
1861,name1862,lastname1862,JUL,16,1997,BS ME,0917 128 2945,Male,Globe
1862,name1863,lastname1863,NOV,11,1997,BS ME,0917 893 8398,Male,Globe
1863,name1864,lastname1864,JUL,8,1998,BS CTM,0927 739 2312,Female,Globe
1864,name1865,lastname1865,MAY,8,1997,BS LM,0918 707 6368,Female,Smart
1865,name1866,lastname1866,JAN,25,1997,BS ITE,0917 111 5040,Male,Globe
1866,name1867,lastname1867,OCT,8,1999,BS ME,0918 140 5189,Male,Smart
1867,name1868,lastname1868,NOV,10,2001,BS ME,0927 334 1585,Male,Globe
1868,name1869,lastname1869,AUG,5,1998,BS ME,0927 304 5890,Female,Globe
1869,name1870,lastname1870,APR,1,1998,BS LM,0927 564 3320,Male,Globe
1870,name1871,lastname1871,NOV,12,1997,BS MGT,0918 547 2499,Female,Smart
1871,name1872,lastname1872,JAN,17,1999,BS MGT,0918 129 6071,Male,Smart
1872,name1873,lastname1873,FEB,9,2000,BS ITE,0927 737 4858,Female,Globe
1873,name1874,lastname1874,NOV,23,2000,BS ITE,0917 199 2397,Female,Globe
1874,name1875,lastname1875,MAY,13,1997,BS ITE,0917 136 2386,Male,Globe
1875,name1876,lastname1876,MAR,10,1998,BS LM,0917 808 6501,Male,Globe
1876,name1877,lastname1877,NOV,7,1997,BS LM,0927 728 9251,Female,Globe
1877,name1878,lastname1878,JAN,17,1999,BS ITE,0927 814 4698,Male,Globe
1878,name1879,lastname1879,JUN,25,1999,BS ITE,0918 179 6493,Female,Smart
1879,name1880,lastname1880,JAN,27,1997,BS ME,0918 845 3785,Male,Smart
1880,name1881,lastname1881,DEC,15,1997,BS ITE,0918 240 8941,Female,Smart
1881,name1882,lastname1882,SEP,20,1999,BS ME,0927 674 7923,Female,Globe
1882,name1883,lastname1883,AUG,18,1997,BS LM,0918 360 7086,Female,Smart
1883,name1884,lastname1884,NOV,23,1998,BS LM,0927 416 7864,Female,Globe
1884,name1885,lastname1885,MAR,28,1999,BS MGT,0927 698 1510,Female,Globe
1885,name1886,lastname1886,DEC,19,1997,BS ME,0918 928 8697,Male,Smart
1886,name1887,lastname1887,DEC,26,1998,BS LM,0917 458 5958,Female,Globe
1887,name1888,lastname1888,JAN,6,1997,BS ITE,0927 145 2468,Female,Globe
1888,name1889,lastname1889,JAN,5,2000,BS ITE,0927 551 5106,Male,Globe
1889,name1890,lastname1890,JUL,5,1999,BS CTM,0917 376 8469,Male,Globe
1890,name1891,lastname1891,JUL,25,1997,BS LM,0927 627 1082,Female,Globe
1891,name1892,lastname1892,MAY,14,1999,BS MGT,0917 351 6483,Female,Globe
1892,name1893,lastname1893,APR,6,2001,BS LM,0918 976 7172,Female,Smart
1893,name1894,lastname1894,JUL,9,1997,BS ME,0927 317 4456,Female,Globe
1894,name1895,lastname1895,AUG,24,2001,BS CTM,0917 951 6149,Male,Globe
1895,name1896,lastname1896,SEP,18,1997,BS CTM,0918 437 4382,Male,Smart
1896,name1897,lastname1897,MAR,20,2000,BS ITE,0918 674 6011,Female,Smart
1897,name1898,lastname1898,NOV,13,2001,BS ITE,0917 980 9361,Female,Globe
1898,name1899,lastname1899,NOV,16,1997,BS LM,0917 343 4749,Male,Globe
1899,name1900,lastname1900,DEC,21,2000,BS ME,0918 782 7408,Female,Smart
1900,name1901,lastname1901,DEC,19,2001,BS ITE,0927 687 3457,Male,Globe
1901,name1902,lastname1902,JUN,24,1997,BS ME,0927 565 8788,Male,Globe
1902,name1903,lastname1903,JUL,25,1998,BS CTM,0917 773 3531,Female,Globe
1903,name1904,lastname1904,FEB,18,1998,BS CTM,0918 177 9665,Female,Smart
1904,name1905,lastname1905,JUN,12,2001,BS LM,0917 647 6297,Female,Globe
1905,name1906,lastname1906,SEP,1,1997,BS LM,0918 604 5243,Female,Smart
1906,name1907,lastname1907,JUN,10,1997,BS MGT,0927 665 4368,Female,Globe
1907,name1908,lastname1908,OCT,6,1998,BS ME,0927 898 7426,Female,Globe
1908,name1909,lastname1909,DEC,24,1997,BS LM,0918 415 4885,Female,Smart
1909,name1910,lastname1910,AUG,18,2000,BS ME,0927 216 9011,Male,Globe
1910,name1911,lastname1911,AUG,21,2000,BS ITE,0918 172 3043,Female,Smart
1911,name1912,lastname1912,OCT,6,1998,BS ME,0917 647 9327,Female,Globe
1912,name1913,lastname1913,MAY,20,1999,BS ME,0927 586 8024,Male,Globe
1913,name1914,lastname1914,FEB,20,2001,BS ITE,0917 681 6487,Male,Globe
1914,name1915,lastname1915,APR,21,2000,BS MGT,0917 797 8859,Female,Globe
1915,name1916,lastname1916,JAN,22,1998,BS ME,0918 600 7693,Male,Smart
1916,name1917,lastname1917,APR,19,1997,BS ITE,0927 623 6877,Male,Globe
1917,name1918,lastname1918,FEB,9,2000,BS MGT,0917 883 9174,Male,Globe
1918,name1919,lastname1919,OCT,11,1999,BS MGT,0918 989 8988,Male,Smart
1919,name1920,lastname1920,OCT,5,1998,BS MGT,0927 500 4106,Male,Globe
1920,name1921,lastname1921,JAN,19,1999,BS CTM,0918 458 7218,Male,Smart
1921,name1922,lastname1922,AUG,8,2000,BS ME,0927 910 2396,Male,Globe
1922,name1923,lastname1923,JUL,14,1999,BS LM,0917 408 9751,Female,Globe
1923,name1924,lastname1924,JAN,15,1998,BS LM,0917 120 2048,Male,Globe
1924,name1925,lastname1925,DEC,16,2000,BS CTM,0927 995 4819,Female,Globe
1925,name1926,lastname1926,JAN,19,2000,BS CTM,0917 776 8672,Female,Globe
1926,name1927,lastname1927,DEC,23,1997,BS CTM,0927 711 8774,Female,Globe
1927,name1928,lastname1928,SEP,23,2001,BS ME,0918 176 1631,Female,Smart
1928,name1929,lastname1929,SEP,21,2001,BS LM,0918 886 7599,Male,Smart
1929,name1930,lastname1930,MAR,26,1997,BS MGT,0927 525 4868,Male,Globe
1930,name1931,lastname1931,MAR,6,1998,BS LM,0927 841 2882,Male,Globe
1931,name1932,lastname1932,MAY,1,1999,BS ME,0918 846 6659,Female,Smart
1932,name1933,lastname1933,JUL,3,1997,BS ME,0918 792 6368,Male,Smart
1933,name1934,lastname1934,MAR,16,1999,BS LM,0918 967 8450,Male,Smart
1934,name1935,lastname1935,MAY,14,1999,BS MGT,0927 755 4178,Female,Globe
1935,name1936,lastname1936,SEP,26,1997,BS ME,0917 380 8802,Female,Globe
1936,name1937,lastname1937,JUL,8,1999,BS MGT,0927 360 5747,Female,Globe
1937,name1938,lastname1938,NOV,7,2000,BS ME,0918 206 1778,Female,Smart
1938,name1939,lastname1939,SEP,27,1998,BS ME,0927 130 2847,Male,Globe
1939,name1940,lastname1940,OCT,6,1999,BS CTM,0917 473 8945,Female,Globe
1940,name1941,lastname1941,AUG,8,1998,BS ITE,0918 486 3597,Female,Smart
1941,name1942,lastname1942,NOV,20,1997,BS LM,0927 413 7382,Male,Globe
1942,name1943,lastname1943,SEP,26,1998,BS ME,0918 855 7910,Male,Smart
1943,name1944,lastname1944,JAN,24,1999,BS MGT,0927 616 9138,Female,Globe
1944,name1945,lastname1945,SEP,20,1998,BS MGT,0918 467 4634,Male,Smart
1945,name1946,lastname1946,DEC,21,1999,BS MGT,0927 357 7894,Female,Globe
1946,name1947,lastname1947,JAN,18,1999,BS LM,0927 276 9126,Female,Globe
1947,name1948,lastname1948,JAN,16,1997,BS ME,0927 797 9938,Male,Globe
1948,name1949,lastname1949,OCT,6,1999,BS LM,0917 929 6626,Male,Globe
1949,name1950,lastname1950,MAY,20,1999,BS ME,0918 501 2731,Male,Smart
1950,name1951,lastname1951,DEC,10,1998,BS LM,0927 217 8950,Male,Globe
1951,name1952,lastname1952,FEB,15,2000,BS LM,0917 251 2670,Female,Globe
1952,name1953,lastname1953,JAN,11,1997,BS ITE,0917 295 3430,Male,Globe
1953,name1954,lastname1954,APR,1,1998,BS MGT,0918 128 1504,Male,Smart
1954,name1955,lastname1955,JUN,14,1997,BS ITE,0917 988 1124,Female,Globe
1955,name1956,lastname1956,DEC,3,2001,BS MGT,0918 290 9663,Female,Smart
1956,name1957,lastname1957,AUG,11,1999,BS ME,0927 328 8199,Male,Globe
1957,name1958,lastname1958,DEC,1,2001,BS ME,0918 828 2295,Male,Smart
1958,name1959,lastname1959,SEP,26,1998,BS MGT,0918 505 9307,Female,Smart
1959,name1960,lastname1960,MAY,14,2000,BS ME,0927 475 9587,Male,Globe
1960,name1961,lastname1961,JUN,25,1997,BS ME,0927 174 2703,Female,Globe
1961,name1962,lastname1962,MAR,15,1997,BS MGT,0917 616 5146,Male,Globe
1962,name1963,lastname1963,DEC,18,1998,BS ME,0917 329 4801,Female,Globe
1963,name1964,lastname1964,NOV,21,1999,BS ME,0917 325 9556,Female,Globe
1964,name1965,lastname1965,DEC,12,1997,BS MGT,0927 100 2511,Male,Globe
1965,name1966,lastname1966,FEB,4,1999,BS CTM,0917 215 6408,Female,Globe
1966,name1967,lastname1967,JAN,9,1997,BS LM,0917 436 1207,Male,Globe
1967,name1968,lastname1968,MAR,22,1997,BS ITE,0917 465 7876,Female,Globe
1968,name1969,lastname1969,OCT,2,1998,BS ME,0918 964 1775,Female,Smart
1969,name1970,lastname1970,DEC,17,1997,BS LM,0917 168 9870,Female,Globe
1970,name1971,lastname1971,NOV,5,2000,BS MGT,0918 829 7683,Female,Smart
1971,name1972,lastname1972,FEB,9,1997,BS ME,0927 603 5096,Female,Globe
1972,name1973,lastname1973,JAN,27,2000,BS MGT,0927 731 3323,Female,Globe
1973,name1974,lastname1974,SEP,28,1999,BS LM,0927 496 5071,Female,Globe
1974,name1975,lastname1975,JAN,28,1998,BS ME,0917 380 1407,Male,Globe
1975,name1976,lastname1976,JAN,28,1997,BS MGT,0917 462 5215,Female,Globe
1976,name1977,lastname1977,SEP,12,1997,BS LM,0918 327 3825,Male,Smart
1977,name1978,lastname1978,JAN,24,1999,BS ITE,0918 260 1423,Female,Smart
1978,name1979,lastname1979,SEP,27,1998,BS ITE,0927 222 8176,Female,Globe
1979,name1980,lastname1980,OCT,17,1997,BS MGT,0917 431 9325,Male,Globe
1980,name1981,lastname1981,JAN,26,1997,BS ITE,0917 675 3677,Female,Globe
1981,name1982,lastname1982,SEP,22,1997,BS MGT,0927 749 8562,Male,Globe
1982,name1983,lastname1983,APR,2,1997,BS ITE,0917 466 8755,Male,Globe
1983,name1984,lastname1984,SEP,22,1998,BS CTM,0927 277 4242,Male,Globe
1984,name1985,lastname1985,DEC,19,1998,BS MGT,0917 257 9388,Male,Globe
1985,name1986,lastname1986,OCT,5,1997,BS MGT,0917 140 6709,Female,Globe
1986,name1987,lastname1987,JUL,2,1998,BS LM,0927 946 8272,Male,Globe
1987,name1988,lastname1988,OCT,26,2001,BS MGT,0917 904 6049,Female,Globe
1988,name1989,lastname1989,JAN,10,1998,BS ITE,0918 764 3612,Female,Smart
1989,name1990,lastname1990,SEP,9,1999,BS MGT,0918 723 2886,Female,Smart
1990,name1991,lastname1991,OCT,22,1997,BS CTM,0918 303 3829,Female,Smart
1991,name1992,lastname1992,FEB,26,2001,BS ITE,0927 169 7384,Male,Globe
1992,name1993,lastname1993,JUN,8,2000,BS ME,0917 812 5088,Female,Globe
1993,name1994,lastname1994,MAR,6,1998,BS ME,0927 242 4120,Male,Globe
1994,name1995,lastname1995,MAR,13,2000,BS CTM,0917 305 9747,Female,Globe
1995,name1996,lastname1996,NOV,8,2000,BS ME,0927 503 8538,Male,Globe
1996,name1997,lastname1997,JUL,1,2000,BS CTM,0918 271 5534,Male,Smart
1997,name1998,lastname1998,MAY,21,1997,BS CTM,0927 412 9263,Female,Globe
1998,name1999,lastname1999,DEC,28,1998,BS ITE,0918 891 7548,Female,Smart
1999,name2000,lastname2000,APR,9,1998,BS CTM,0918 476 3872,Male,Smart
2000,name2001,lastname2001,AUG,3,1999,BS ME,0927 298 5300,Male,Globe
2001,name2002,lastname2002,DEC,11,1998,BS CTM,0927 223 5706,Female,Globe
2002,name2003,lastname2003,JAN,24,1998,BS MGT,0918 494 4620,Male,Smart
2003,name2004,lastname2004,JUN,2,1999,BS ME,0917 935 7445,Male,Globe
2004,name2005,lastname2005,DEC,18,2000,BS ITE,0927 488 3954,Male,Globe
2005,name2006,lastname2006,AUG,21,2001,BS ITE,0917 437 8924,Female,Globe
2006,name2007,lastname2007,JUL,28,2001,BS LM,0917 716 7562,Female,Globe
2007,name2008,lastname2008,JAN,7,1999,BS MGT,0917 680 8395,Female,Globe
2008,name2009,lastname2009,JUL,6,1997,BS ME,0927 361 3637,Male,Globe
2009,name2010,lastname2010,FEB,22,1998,BS ME,0918 707 8523,Male,Smart
2010,name2011,lastname2011,JAN,1,1998,BS ITE,0918 623 2531,Male,Smart
2011,name2012,lastname2012,SEP,14,2000,BS MGT,0917 220 5027,Female,Globe
2012,name2013,lastname2013,JUN,24,1998,BS MGT,0918 812 9408,Male,Smart
2013,name2014,lastname2014,APR,25,1998,BS LM,0927 210 6387,Male,Globe
2014,name2015,lastname2015,FEB,16,1998,BS MGT,0918 449 4691,Male,Smart
2015,name2016,lastname2016,DEC,13,1997,BS LM,0917 140 4123,Male,Globe
2016,name2017,lastname2017,NOV,22,2001,BS LM,0918 790 6360,Male,Smart
2017,name2018,lastname2018,DEC,1,1997,BS ITE,0917 751 4414,Female,Globe
2018,name2019,lastname2019,APR,22,1997,BS ITE,0918 515 2440,Male,Smart
2019,name2020,lastname2020,NOV,8,1999,BS MGT,0917 700 7658,Male,Globe
2020,name2021,lastname2021,APR,24,1999,BS ME,0917 688 5465,Male,Globe
2021,name2022,lastname2022,OCT,19,1999,BS ME,0918 182 7212,Female,Smart
2022,name2023,lastname2023,MAR,23,2001,BS ITE,0917 712 5504,Female,Globe
2023,name2024,lastname2024,DEC,7,1998,BS ME,0927 465 4236,Male,Globe
2024,name2025,lastname2025,JUN,22,1997,BS CTM,0927 379 1273,Male,Globe
2025,name2026,lastname2026,JUL,21,1998,BS ME,0917 574 8273,Male,Globe
2026,name2027,lastname2027,JUL,22,2000,BS LM,0927 797 3776,Male,Globe
2027,name2028,lastname2028,MAY,25,1997,BS CTM,0927 603 1821,Female,Globe
2028,name2029,lastname2029,APR,24,1999,BS LM,0927 913 1885,Female,Globe
2029,name2030,lastname2030,AUG,27,1999,BS CTM,0917 772 4979,Female,Globe
2030,name2031,lastname2031,JUN,6,1999,BS ME,0918 198 5169,Male,Smart
2031,name2032,lastname2032,MAY,26,2001,BS CTM,0918 678 8292,Male,Smart
2032,name2033,lastname2033,MAY,15,1997,BS ITE,0918 192 1964,Female,Smart
2033,name2034,lastname2034,DEC,23,1999,BS ITE,0927 354 3947,Male,Globe
2034,name2035,lastname2035,FEB,27,2001,BS ME,0917 416 9675,Male,Globe
2035,name2036,lastname2036,MAY,5,2000,BS LM,0917 458 9382,Female,Globe
2036,name2037,lastname2037,NOV,14,1999,BS ITE,0927 961 1511,Female,Globe
2037,name2038,lastname2038,FEB,20,2000,BS ITE,0918 181 1959,Female,Smart
2038,name2039,lastname2039,JUN,7,1997,BS CTM,0917 711 9082,Female,Globe
2039,name2040,lastname2040,FEB,25,1999,BS MGT,0917 892 9403,Female,Globe
2040,name2041,lastname2041,MAR,2,2000,BS CTM,0917 763 5585,Male,Globe
2041,name2042,lastname2042,SEP,14,1997,BS MGT,0917 640 5440,Male,Globe
2042,name2043,lastname2043,DEC,2,1997,BS CTM,0917 428 7971,Male,Globe
2043,name2044,lastname2044,FEB,17,1998,BS MGT,0927 953 9269,Female,Globe
2044,name2045,lastname2045,DEC,1,1999,BS CTM,0918 115 5499,Male,Smart
2045,name2046,lastname2046,DEC,19,1999,BS CTM,0927 512 1467,Male,Globe
2046,name2047,lastname2047,MAY,6,1999,BS MGT,0918 845 3533,Female,Smart
2047,name2048,lastname2048,JUN,2,1998,BS CTM,0927 607 6884,Male,Globe
2048,name2049,lastname2049,FEB,23,1999,BS ME,0918 361 4540,Male,Smart
2049,name2050,lastname2050,JAN,12,1997,BS ITE,0918 460 2193,Female,Smart
2050,name2051,lastname2051,JUN,9,1998,BS ME,0918 383 1170,Female,Smart
2051,name2052,lastname2052,JUN,3,1998,BS MGT,0927 453 4639,Female,Globe
2052,name2053,lastname2053,MAY,18,2000,BS ITE,0927 462 3334,Male,Globe
2053,name2054,lastname2054,MAR,2,2001,BS ME,0917 520 3203,Female,Globe
2054,name2055,lastname2055,MAR,5,1998,BS CTM,0927 916 6099,Male,Globe
2055,name2056,lastname2056,AUG,12,2001,BS ITE,0927 636 1722,Female,Globe
2056,name2057,lastname2057,AUG,2,1999,BS LM,0917 390 9767,Male,Globe
2057,name2058,lastname2058,JUL,9,1997,BS ME,0917 131 2366,Male,Globe
2058,name2059,lastname2059,APR,17,1998,BS LM,0927 414 2581,Female,Globe
2059,name2060,lastname2060,JUL,13,1998,BS ME,0927 455 9300,Male,Globe
2060,name2061,lastname2061,AUG,15,1997,BS LM,0917 917 4866,Female,Globe
2061,name2062,lastname2062,JUL,19,2001,BS LM,0927 659 4480,Male,Globe
2062,name2063,lastname2063,JUL,2,1999,BS MGT,0918 469 3848,Female,Smart
2063,name2064,lastname2064,MAY,19,2000,BS ITE,0927 854 3866,Male,Globe
2064,name2065,lastname2065,APR,26,1999,BS CTM,0917 464 7561,Female,Globe
2065,name2066,lastname2066,SEP,6,1998,BS ITE,0918 747 3259,Female,Smart
2066,name2067,lastname2067,DEC,6,2001,BS MGT,0917 313 7671,Female,Globe
2067,name2068,lastname2068,NOV,23,2000,BS LM,0918 970 2344,Male,Smart
2068,name2069,lastname2069,MAY,5,2001,BS CTM,0917 128 3353,Female,Globe
2069,name2070,lastname2070,JUN,16,1998,BS CTM,0918 782 5017,Female,Smart
2070,name2071,lastname2071,JUL,11,1998,BS LM,0918 933 3630,Female,Smart
2071,name2072,lastname2072,SEP,26,1997,BS LM,0917 779 1807,Male,Globe
2072,name2073,lastname2073,SEP,5,1999,BS ITE,0927 541 1226,Male,Globe
2073,name2074,lastname2074,DEC,8,2001,BS CTM,0917 642 9835,Female,Globe
2074,name2075,lastname2075,JUL,19,2001,BS CTM,0918 171 1816,Male,Smart
2075,name2076,lastname2076,AUG,27,1997,BS ITE,0927 953 5376,Male,Globe
2076,name2077,lastname2077,JUN,1,2001,BS ME,0918 767 1665,Female,Smart
2077,name2078,lastname2078,MAR,24,1999,BS ITE,0917 464 1136,Female,Globe
2078,name2079,lastname2079,JAN,14,1999,BS CTM,0918 133 2721,Female,Smart
2079,name2080,lastname2080,JAN,10,2000,BS LM,0918 967 5019,Male,Smart
2080,name2081,lastname2081,AUG,3,2001,BS ITE,0918 445 4103,Male,Smart
2081,name2082,lastname2082,JAN,28,1997,BS ITE,0918 456 7534,Female,Smart
2082,name2083,lastname2083,APR,11,1998,BS ITE,0927 457 9758,Male,Globe
2083,name2084,lastname2084,JAN,10,1997,BS ITE,0927 490 1517,Female,Globe
2084,name2085,lastname2085,JAN,1,1997,BS CTM,0927 339 7317,Female,Globe
2085,name2086,lastname2086,JUN,28,1998,BS MGT,0918 809 4956,Male,Smart
2086,name2087,lastname2087,MAR,8,2001,BS ITE,0917 551 4930,Male,Globe
2087,name2088,lastname2088,APR,3,1998,BS LM,0917 897 9957,Female,Globe
2088,name2089,lastname2089,FEB,25,2000,BS ITE,0918 651 7760,Female,Smart
2089,name2090,lastname2090,SEP,25,1997,BS MGT,0927 659 7067,Female,Globe
2090,name2091,lastname2091,NOV,12,1999,BS MGT,0918 565 9839,Female,Smart
2091,name2092,lastname2092,AUG,19,1997,BS ME,0918 791 4032,Female,Smart
2092,name2093,lastname2093,APR,16,1999,BS ME,0918 844 6460,Female,Smart
2093,name2094,lastname2094,APR,12,1997,BS LM,0917 787 9283,Female,Globe
2094,name2095,lastname2095,JAN,1,1997,BS LM,0918 779 8462,Male,Smart
2095,name2096,lastname2096,AUG,17,1997,BS LM,0927 423 4663,Male,Globe
2096,name2097,lastname2097,JUL,16,1998,BS LM,0918 344 8962,Male,Smart
2097,name2098,lastname2098,FEB,19,1999,BS LM,0917 908 4341,Female,Globe
2098,name2099,lastname2099,AUG,26,1999,BS MGT,0927 697 1958,Female,Globe
2099,name2100,lastname2100,DEC,2,1999,BS ITE,0918 406 1487,Male,Smart
2100,name2101,lastname2101,JUL,3,1997,BS ITE,0918 370 8180,Female,Smart
2101,name2102,lastname2102,MAY,18,1997,BS ME,0917 659 1663,Female,Globe
2102,name2103,lastname2103,JUN,17,1998,BS LM,0927 464 5732,Female,Globe
2103,name2104,lastname2104,NOV,18,1998,BS ITE,0918 515 8822,Male,Smart
